file	line	key	verdict	evidence	text
parity/ledger/store-maint.yaml	50	deferred	ported	The player-carried branch IS exercised: store/transact.ts:505 calls storeCarry with the object the player just sold, and objectValue is used on carried objects at transact.ts:465 and store/store.ts:247. store_carry no longer only takes fresh store-generated stock	The buy/sell/stash/retrieve TRANSACTIONS (do_cmd_buy / do_cmd_sell / do_cmd_retrieve / do_cmd_stash) and home_carry are now PORTED in store/transact.ts (ledgered in store-transact.yaml), built on the player pack model in game/gear.ts. store_carry here still always takes fresh store-generated objects (the non-carried value branch); the player-carried value branch (object_value on a carried object) 
parity/ledger/store-maint.yaml	57	deferred	ported	The display sort is ported: sortStoreStock in the shell (documented at web/src/main.ts:3890 as "store_stock_list order with each item's weight and per-item buy price") with web/src/shop.test.ts:65 covering earlier_object in store mode	store_stock_list / earlier_object: the display sort order (UI concern).
parity/ledger/store-maint.yaml	58	deferred	ported	Same as store-bind.yaml:46 - the bookseller's always list is no longer short by its books (store/store.ts:173, townBooksOfTval)	The town-book expansion of alwaysBookTvals (needs class-book metadata, see store-bind.yaml) so the bookseller's always list is still short by its books.
parity/ledger/store-price.yaml	26	deferred	stale-doc	do_cmd_buy and do_cmd_sell are ported in store/transact.ts, so price_item is no longer "only the price computation". The store UI staying in web/src/shop.ts is the ratified core/shell split, not a gap	The buy/sell COMMANDS (do_cmd_buy / do_cmd_sell), stock maintenance and the store UI is the shell's (web/src/shop.ts); price_item is only the price computation.
parity/ledger/store-transact.yaml	47	deferred	note-is-fix	The row's own last sentence records the fix: "Flavor awareness AND the rune learn loop are both applied, on both sides of the counter (store/transact.ts:20-25)". object_learn_unknown_rune and player_know_object are reached through game/effect-game-env.ts and objectFullyKnown is ported	The rune learn-on-transaction loop (object_learn_unknown_rune / player_know_object until object_fully_known) that do_cmd_buy and do_cmd_sell run: it needs the knowledge/display system and the obj->known twin (task #13). Flavor awareness AND the rune learn loop are both applied, on both sides of the counter (store/transact.ts:20-25).
parity/ledger/store-transact.yaml	52	deferred	divergence	The obj->known twin, the port-wide ratified substitution (the real object gated by p.objKnown rune knowledge) rather than an omission of this site. Consistent with obj-knowledge.yaml:89	The obj->known twin throughout (known_obj copies, bought->known / picked_ item->known assignments), consistent with the rest of the object port.
parity/ledger/store-transact.yaml	54	deferred	ported	FIXED 2026-08-04 (505c38bae). storeBuy and homeRetrieve now pass the player to invenCarry, so a purchase and a home retrieval add their weight like every other pickup. See parity/ledger/game-gear.yaml:77 for the mechanism and the test	p->upkeep->total_weight, the PU_/PN_/PR_ update-notice-redraw masks, the EVENT_STORECHANGED / EVENT_INVENTORY / EVENT_EQUIPMENT signals, and handle_stuff / notice_stuff: UI/upkeep bookkeeping.
parity/ledger/store-transact.yaml	57	deferred	ported	The verbal flavour is ported, RNG draws included: purchase_analyze's reaction bucket at store/transact.ts:142 and comment_accept's ONE_OF pool at :147, with the RNG contract stated at :19 and store/transact.test.ts:494 covering it	The verbal flavor (purchase_analyze / comment_accept / comment_* tables and the msg lines): store UI, not economics.
parity/ledger/store-transact.yaml	59	deferred	ported	apply_autoinscription is a seam at game/context.ts:259 applying runes_autoinscribe first, covered by obj-cmd.test.ts:737. The artifact auto-history on a sale is wired both ways - history_find_artifact (store.c:1928, inside do_cmd_sell) through onArtifactFound and history_lose_artifact for a refused item (store.c:1992) through onArtifactLost, both at session/game.ts:3375-3377 and :3420-3422. The two remaining upstream lose-sites are store MAINTENANCE, not transactions, and are ledgered with them in player-history.yaml.	CLOSED (2026-08-07). apply_autoinscription is a seam at game/context.ts:259, applying runes_autoinscribe first, covered by game/obj-cmd.test.ts:737. The artifact auto-history on a sale is wired both ways: history_find_artifact (store.c:1928, inside do_cmd_sell) through state.onArtifactFound, and history_lose_artifact for a store that refuses the item (store.c:1992) through state.onArtifactLost - b
parity/ledger/store-transact.yaml	67	deferred	ported	The curse -> flags propagation landed: obj/object.ts mergeCurses merges each active curse's flags/modifiers/el_info into the object's own at construction, so a curse-borne OF_STICKY is on obj.flags where this guard reads it. Enforcement is covered by game/obj-cmd.test.ts:1420 (obj_can_takeoff). The note's "conservative: no base item is intrinsically sticky" no longer describes the code	The OF_STICKY guard reads the object's own flags; the curse -> flags propagation for live objects lands with the curse-on-object application path, so at the baseline only intrinsically-sticky items are refused (conservative: no base item is intrinsically sticky).
parity/ledger/ui-display.yaml	91	deferred	not-a-deferral	The heading of the seam list, not a claim; the entries under it are adjudicated individually	DisplayDeps seams (defaults chosen for a freshly born headless character; the session wires the real values):
parity/ledger/ui-display.yaml	93	deferred	stale-doc	The DEFAULT itself reads the options store now (display.ts:201 state.options?.hitpointWarn), so hitpoint_warn is honoured with no shell wiring	hitpointWarn (default 3 = DEFAULT_HITPOINT_WARN): op_ptr->hitpoint_warn; the options store IS ported (player/options.ts, GameState.options).
parity/ledger/ui-display.yaml	95	deferred	stale-doc	Same: display.ts:202-203 defaults to state.options?.get("effective_speed"), so the sidebar honours the option	effectiveSpeed (default false): OPT(player, effective_speed).
parity/ledger/ui-display.yaml	96	deferred	stale-doc	Same: display.ts:204-205 defaults to state.options?.get("birth_feelings")	birthFeelings (default true): OPT(player, birth_feelings).
parity/ledger/ui-display.yaml	97	deferred	ported	PORT_TODO 3.15. feelingNeed is supplied for real by the web shell (main.ts:4591, displayFeeling(state, { feelingNeed: constants.feelingNeed })), and the SHIPPED_FEELING_NEED default now serves only the worldless harness, checked against constants.txt by a test. The defect this row records - prt_level_feeling reading the default while ^F read the pack - is fixed.	feelingNeed (default SHIPPED_FEELING_NEED, the shipped constants.txt world:feeling-need): z_info->feeling_need. The web shell DID NOT supply this one, so prt_level_feeling read the default while ^F read the pack - PORT_TODO 3.15. It is supplied now; the default remains for the worldless harness and is checked against constants.txt by a test.
parity/ledger/ui-display.yaml	102	deferred	stale-doc	The live shell supplies it: displayDeps passes timedEffects: players.timed (web main.ts:6817)	timedEffects (default []): the timed_effects[] table (player/bind.ts, TMD-indexed); [] means prt_tmd names nothing.
parity/ledger/ui-display.yaml	104	deferred	ported	VERIFIED at display.ts:257 - statUse resolves to state.playerState.statUse, so equipment and timed stat contributions reach the sidebar. PORT_TODO 3.5. The `real` verdict this row carried was itself dated: the work landed and nobody came back to the ledger.	statUse: DERIVED, not defaulted (PORT_TODO 3.5). display.ts:257 reads state.playerState.statUse, so equipment and timed contributions are in. The old note - "no computed player_state is stored on GameState" - had stopped being true, and while it stood the sidebar showed the unequipped number while the character sheet showed the real one: a +STR ring moved one screen and not the other.
parity/ledger/ui-display.yaml	110	deferred	ported	VERIFIED at display.ts:261 - numMoves resolves to state.playerState.numMoves, which calc_bonuses computes (calcs.ts:1383). PORT_TODO 3.10.	numMoves: DERIVED (PORT_TODO 3.10). calc_bonuses computes num_moves (calcs.ts) and display.ts:261 reads state.playerState.numMoves. The old note's "PlayerCombatState omits num_moves" was already wrong when it was written; prt_moves read a hardcoded 0 and the Moves row was blank for a character with +moves.
parity/ledger/ui-display.yaml	115	deferred	n-a	The default IS the real field: display.ts:210 falls back to state.healthWho, which is what upstream reads	healthWho (default state.healthWho): player->upkeep->health_who.
parity/ledger/ui-display.yaml	116	deferred	stale-doc	The live shell supplies it: displayDeps passes unignoring: state.ignore.unignoring (web main.ts:6816)	unignoring (default false): player->unignoring (not on the port Player).
parity/ledger/ui-display.yaml	117	deferred	stale-doc	A resting seam DOES exist: the defaults call playerIsResting / playerRestingCount (display.ts:212-213), which read state.resting (context.ts:993, :1000), so prt_state's Rest field is live	isResting / restingCount (defaults false / 0): player_is_resting / player_resting_count. No resting seam exists in the headless core yet.
parity/ledger/ui-display.yaml	119	deferred	ported	VERIFIED at display.ts:273, and worth reading for the near-miss: the row named CommandQueue.getNRepeats as the answer, and wiring THAT would have produced a permanent 0 by a longer route because nothing drives that class. The reachable repeat is repeatRemaining on the head of state.cmdQueue. PORT_TODO 3.11.	nRepeats: DERIVED (PORT_TODO 3.11), and NOT from where this row pointed. It named CommandQueue.getNRepeats as the available answer; that class is a faithful port nothing drives, so wiring it would have produced a permanent 0 by a longer route. display.ts:273 reads repeatRemaining on the head of state.cmdQueue, which is what cmd_get_nrepeats() returns upstream - the repeats left on the command bein
parity/ledger/ui-display.yaml	125	deferred	ported	VERIFIED at display.ts:276-277 (state.wizard, player.totalWinner). PORT_TODO 3.12. Note the row's premise was half wrong when written - totalWinner IS on the port Player, read by char-sheet.ts and agent/perceive.ts.	wizard / totalWinner: DERIVED (PORT_TODO 3.12). display.ts:276-277 read state.wizard and player.totalWinner. "Not on the port Player" was half wrong even when written - totalWinner is on Player and is read by char-sheet.ts and agent/perceive.ts - and with no supplier fmt_title's wizard and ***WINNER*** markers could never appear on either screen.
parity/ledger/ui-display.yaml	130	deferred	stale-doc	The live shell supplies it: displayDeps passes playerBookHasUnlearnedSpells(state) (web main.ts:6822), which is why the Study indicator stopped being always-white	bookHasUnlearnedSpells (default true): player_book_has_unlearned_spells (needs the spellbook pack, not on GameState).
parity/ledger/ui-display.yaml	132	deferred	ported	objectAttr / objectChar default to the flavour-aware answer: game/display.ts objectAttrChar (:233) over visuals/object-glyph.ts's useFlavorGlyph, installed as the default at :279. The old defaults read the kind record and called the flavour rule a presentation concern, which is what PORT_TODO 3.14 (one flavour-glyph rule across every draw site) closed.	objectAttr / objectChar: object_attr / object_char, now DEFAULTED to the flavour-aware answer (game/display.ts objectAttrChar, over visuals/object-glyph.ts useFlavorGlyph). The old defaults read the kind record and called the flavour rule "a presentation concern each shell supplies" - and no shell supplied it, so prt_equippy drew every worn flavoured item in the colour every flavoured kind shares,
parity/ledger/ui-display.yaml	140	deferred	ported	PORT_TODO 2.6. prt_ac reads player->known_state and so does the port: game/display.ts:509 reads state.actor.knownCombat, which the session derives with calc_bonuses' known_only flag beside the real state, as update_bonuses does.	prt_ac reads player->known_state (ui-display.c:307) and now so does the port: actor.knownCombat.ac + toA (PORT_TODO 2.6). The session derives it with calc_bonuses' known_only flag beside the real state, exactly as update_bonuses does. In 4.2.6 the to_a rune is granted at birth, so this changes the printed number only for an unassessed worn item - the visible payoff of the split is elsewhere (the r
parity/ledger/ui-display.yaml	146	deferred	ported	PORT_TODO 3.17. SIDE_HANDLERS is game/display.ts:587 with the four NULL grouping rows, and sidebarLayout (:635) is ui-display.c L866-889 - the max_priority = y - 2 cull, the row counter a blank row advances too, and the negative-priority from-bottom arm.	update_sidebar's row selection IS ported (PORT_TODO 3.17): side_handlers[] with its priorities, including the four NULL grouping rows, is SIDE_HANDLERS in game/display.ts, and sidebarLayout(termRows) is L866-889 - the max_priority = y - 2 cull, the row counter that a blank row advances too, and the negative-priority from-bottom arm (unused by shipped data). It is in core rather than the shell beca
parity/ledger/ui-display.yaml	155	deferred	real	Genuinely absent and genuinely draw-half: update_topbar / SIDEBAR_TOP, the short-form handlers (prt_*_short, ui-display.c L561-655), hp_colour_change (L897), and every Term_* / put_str / c_put_str positioning call. Unlike the rest of this file's rows, nothing has quietly landed here - the port's sidebar is sidebarLayout and there is no top bar at all.	Still not ported, and still a draw-half concern: update_topbar / SIDEBAR_TOP and the short-form handlers (prt_*_short, L561-655), hp_colour_change (L897), and every Term_* / put_str / c_put_str positioning call.
parity/ledger/ui-entry.yaml	107	deferred	divergence	The obj->known twin is a ratified model difference, not an omission: the port gates every derived value by the player's rune knowledge (p.objKnown) instead of carrying a parallel known object, the same choice char-sheet.yaml and obj-desc.yaml record. The one behavioural consequence - an unlearned rune's value still reaching a displayed total - is tracked on its own as known_only (player/calcs.ts:606, :721)	Per-object known twin (obj->known) is not ported (see obj/knowledge.ts L22-27), so compute_ui_entry_values_for_object uses the REAL object's flags/modifiers/el_info gated by the player's rune knowledge (p.objKnown) as the object_flag_is_known / object_element_is_known stand-in - the same known_state deferral char-sheet.yaml / obj-desc.yaml took. An unknown rune on a present object still yields UI_
parity/ledger/ui-entry.yaml	114	deferred	divergence	Not portable as written: the port merges curse data into the object's own flags/modifiers/el_info at construction (obj/object.ts mergeCurses), so computeObjectValues already sees the curse contributions. Walking obj->curses as well would double-count them	The upstream separate curse-object iteration (compute L833-863) is NOT ported: the port's curse model differs (curse data is merged into the object's own flags/modifiers/el_info by obj/object.ts mergeCurses), so computeObjectValues reads the object's own combined properties and does not walk obj->curses.
parity/ledger/ui-entry.yaml	118	deferred	not-a-deferral	A heading introducing the three seam bullets below it; it states no claim of its own. The claims are :120, :124 and :128	UiEntryDeps seams (defaults reproduce a headless character with no active timed effects; a session wires the computed player_state):
parity/ledger/ui-entry.yaml	120	deferred	ported	VERIFIED: liveUiEntryDeps (ui-entry.ts:1472) supplies all four seams, and BOTH live call sites now use it - web/charsheet.ts:284 into characterGrid, web/main.ts:2068 into equipCmpDeps for equip-cmp's opts.entryDeps. Checked the second one specifically, because a seam supplied to every path but one is the failure this pass keeps finding. PORT_TODO 3.6-3.9.	ALL FOUR seams are SUPPLIED (PORT_TODO 3.6-3.9), by one builder: liveUiEntryDeps (ui-entry.ts:1472). timedObjectFlags and timedElementEffect come from liveTimedUiDeps over the live timed table, playerHas reads the COMPUTED state.playerState.pflags (the old default read `p.pflags`, which does not exist, so it answered false for everything), and launcher is equippedLauncher(p, state.runeEnv). Both l
parity/ledger/ui-entry.yaml	132	deferred	ported	VERIFIED at ui-entry.ts:1543 - PF_FAST_SHOT pushes p.lev/3 when deps.launcher holds a KF_SHOOTS_ARROWS launcher, and liveUiEntryDeps supplies that launcher. The "launcher-slot reach is deferred" excuse was spent: player/calcs.ts already read the equipped launcher's kindFlags. PORT_TODO 3.9.	PF_FAST_SHOT (compute L974) is LIVE. It needs the equipped launcher and KF_SHOOTS_ARROWS, and the launcher-slot reach this row called deferred already existed (player/calcs.ts reads the equipped launcher's kindFlags); ui-entry.ts now pushes p.lev / 3 when the shooting slot fires arrows. (BRAVERY_30's p.lev >= 30 branch was always live.)
parity/ledger/ui-entry.yaml	137	deferred	ported	CORRECTED from real. The EQUIPCMP_SCREEN category IS iterated: equipCmpCategories (game/ui-entry.ts:1965) is called by equipCmpSummary (game/equip-cmp.ts:391), which builds one column per entry across all five categories and a combined row asserted the same length (equip-cmp.test.ts:116). show_combined = false on CHAR_SCREEN1 is upstream's own behaviour for the character screen, not a port gap	The show_combined path and the EQUIPCMP_SCREEN (equippable-comparison) rendering are not wired: characterGrid drives CHAR_SCREEN1 only (the char screen always sets show_combined = false and alternate_color_first = false, so no combined cell is produced - the combined value only colours the row label). The EQUIPCMP_SCREEN category is compiled and bound but not iterated.
parity/ledger/ui-entry.yaml	142	deferred	ported	VERIFIED: CategoryRef.prioritySet exists (game/ui-entry.ts:635) and finish_parse only overwrites a category priority when it is unset (:902), which is parse_entry_priority's last_category_index behaviour. The row's "changes nothing the game shows" is a measured claim about the shipped pack, not a guess.	Per-category priority overrides ARE reconstructable (PORT_TODO 3.25). The spec marks priority childOf category, which is parse_entry_priority's own last_category_index branch: with no requireParent, a priority before any category attaches to the record (the default) and one after a category attaches to that category. finish_parse honours CategoryRef.prioritySet rather than overwriting every catego
parity/ledger/ui-entry.yaml	151	deferred	divergence	The Term_putch / Term_putstr / region_erase / ui_entry_details position stepping is the front end's half by construction - the same core/shell split every other display port takes. characterGrid returns rows of {label, labelColor, cells} and charsheet.ts draws them	The DRAW half stays with the shell: the Term_putch / Term_putstr / safe_queue_ chars row/col placement, region_erase, the value/label/combined position stepping (struct ui_entry_details positions), vertical labels, the equippy header (display_player_equippy L350) and the "abcdefgimnop@" / stat column headers.
parity/ledger/ui-player.yaml	68	deferred	n-a	Layer boundary, and accurate: the grid IS ported, in the ui-entry slice the note points at (characterGrid / ui-entry.ts:1863, drawn by web charsheet.ts:270)	The resist / ability / sustain grid is NOT ported here: it is the separate ui-entry.c slice. display_player_flag_info / display_resistance_panel (L379/L437) and display_player_sust_info (L521) all drive the ui_entry.c system (compute_ui_entry_values_for_object / _for_player, ui_entry_renderer_apply, char_sheet_config loaded from ui_entry.txt / ui_entry_renderers.txt) plus display_player_equippy. T
parity/ledger/ui-player.yaml	75	deferred	ported	VERIFIED: panelCombat reads state.actor.knownCombat (game/char-sheet.ts:448) and puts the weapon through objectKnownShadow itself (:454, imported at :46), so known_state / obj->known are both honoured. Deriving the shadow in panelCombat rather than adding a CharSheetDep is the right call - a seam a caller must remember to fill is a seam that ends up unfilled.	The combat panel reads player->known_state for ac / to_a / to_h / to_d / bless_wield and obj->known for the weapon dice and object_to_hit / object_to_dam (ui-player.c:736-768), and the port now does both (PORT_TODO 2.6): panelCombat reads actor.knownCombat and puts the weapon and launcher through objectKnownShadow itself. The shadow is derived in panelCombat rather than added to CharSheetDeps, for
parity/ledger/ui-player.yaml	84	deferred	not-a-deferral	The heading of the seam list, not a claim	CharSheetDeps seams (defaults chosen for a freshly born headless character; the session wires the real player_state values):
parity/ledger/ui-player.yaml	86	deferred	stale-doc	charSheetDeps supplies fullName from the live character name (web screens.ts:480, and birth.ts:1427 at birth)	fullName (default ""): player->full_name; the port Player has no name field (only history).
parity/ledger/ui-player.yaml	88	deferred	ported	VERIFIED on both halves, which is the point: char-sheet.ts:201 reads state.restingTurn AND web/main.ts:4845 increments it per rested turn (player_resting_step_turn). A seam with no supplier and no producer reads exactly like a feature that does not exist. PORT_TODO 3.13.	restingTurn: DERIVED, and the counter is now INCREMENTED (PORT_TODO 3.13). char-sheet.ts:201 reads state.restingTurn; web/main.ts:4845 bumps it per rested turn, which is player_resting_step_turn. Both halves were missing, so the sheet showed 0 forever - and a seam with no supplier and no producer reads exactly like a feature that does not exist. Distinct from resting.turnsRested, which is the x2-r
parity/ledger/ui-player.yaml	94	deferred	stale-doc	charSheetDeps supplies the real figure (web screens.ts:487 weightRemaining(ps, upkeep.totalWeight)), which is why the Overweight row stopped reading 0.0 lb	weightRemaining (default 0): weight_remaining(player); the encumbrance formula is ported (weightLimit, player/calcs.ts:493) and Burden reads upkeep.totalWeight (game/char-sheet.ts:409); a caller with no derived state still shows 0.0 lb and Burden colours L_GREEN by default.
parity/ledger/ui-player.yaml	99	deferred	stale-doc	charSheetDeps supplies ps.numShots (web screens.ts:484)	numShots (default 0): player->state.num_shots; PlayerCombatState omits it.
parity/ledger/ui-player.yaml	100	deferred	stale-doc	charSheetDeps supplies ps.seeInfra (web screens.ts:483)	seeInfra (default player->race->infravision): player->state.see_infra; calc_bonuses seeds it from the race at birth, so the racial infra is the faithful headless default.
parity/ledger/ui-player.yaml	103	deferred	stale-doc	charSheetDeps supplies ps.statAdd (web screens.ts:480), rune-gated per decision 25, and it feeds the EB column	statAdd (default all-zero): player->state.stat_add - the equipment stat bonuses; no computed player_state is stored.
parity/ledger/ui-player.yaml	105	deferred	stale-doc	charSheetDeps supplies ps.statTop (web screens.ts:481)	statTop (default modify_stat_value(stat_max, race+class adj)): player->state.stat_top; equipment and timed contributions come from calcBonuses (calcs.ts:844 and :1094-1104).
parity/ledger/ui-player.yaml	108	deferred	stale-doc	charSheetDeps supplies ps.statUse (web screens.ts:482). Note the asymmetry this exposes: the SIDEBAR still does not get it (ui-display.yaml:100)	statUse (default modify_stat_value(stat_cur, race+class adj)): player->state.stat_use; same fallback as display.ts's statUse.
parity/ledger/ui-player.yaml	110	deferred	stale-doc	The default reads the options store (char-sheet.ts:196-197 state.options?.get("effective_speed"))	effectiveSpeed (default false): OPT(player, effective_speed).
parity/ledger/ui-player.yaml	111	deferred	ported	VERIFIED at char-sheet.ts:212-214 - the same pair as the sidebar's, resolved from state.wizard and player.totalWinner. PORT_TODO 3.12.	wizard / totalWinner: DERIVED (PORT_TODO 3.12), the same pair and the same absent supplier as the sidebar's. char-sheet.ts:212-214 read state.wizard and player.totalWinner. "Not on the port Player" was half wrong when written: totalWinner is on Player. With nothing supplying them, show_title's "***WINNER***" could never appear.
parity/ledger/ui-player.yaml	116	deferred	n-a	The default IS the real weapon: char-sheet.ts:200 falls back to state.actor.weapon, which is what equipped_item_by_slot_name(player, "weapon") returns	meleeWeapon (default state.actor.weapon): equipped_item_by_slot_name( player, "weapon").
parity/ledger/ui-player.yaml	118	deferred	ported	VERIFIED: launcher is derived in resolveDeps rather than left as a CharSheetDep, so no caller has to remember it. It was the only `?? null` in that function with no supplier anywhere, and the sheet's ranged to-hit/to-dam read 0 for every character with a bow.	launcher: DERIVED, not defaulted. This was the only `?? null` in resolveDeps with no supplier anywhere in the tree, so the sheet's ranged to-hit / to-dam rows read 0 for every character carrying a bow. It is resolved here rather than added to CharSheetDeps for the reason meleeWeapon is: a seam a caller must remember to fill is a seam that ends up unfilled.
parity/ledger/ui-player.yaml	123	deferred	not-a-deferral	An explicit list of members that are NOT seams, written for clarity - the opposite of a gap claim	Members read directly off the port (NOT seams, listed for clarity): player.age / ht / wt / maxDepth / lev / maxLev / exp / maxExp / au / chp / mhp / csp / msp, player.upkeep.totalWeight (Burden), state.turn (Game), state.actor.totalEnergy (Standard), state.actor.speed, state.chunk.depth (the disarm depth adjustment), actor.combat.{ac,toA,toH,toD,blessWield, numBlows,skills}.
parity/ledger/ui-player.yaml	129	deferred	divergence	The draw half is a canvas renderer rather than Term_* placement, which is the ratified web-UI divergence; update_sidebar's priority culling is the part that IS owed and is tracked separately (ui-display.yaml:124, PORT_TODO 3.8)	The draw half lives in the front end, on a canvas: web/src/charsheet.ts draws the panels and the "Self/RB/CB/EB/Best" columns (charsheet.ts:3, :12). display_panel's column arithmetic, the panels[] region bounds (L849) and the Term_* placement of display_player_xtra_info have no analogue in a renderer that lays out from a model.
parity/ledger/wizard-debug.yaml	137	deferred	ported	The four wiz-spoil.c generators are ported - spoilObjDesc / spoilArtifact / spoilMonDesc / spoilMonInfo (core game/spoil.ts:255, :344, :453, :505) - and reachable through runSpoilers (web/src/wizard.ts:373, menu case at :874, file list at :357), which writes through the host seam. Remaining spoiler gaps are content lines, tracked at game/spoil.ts:93 / :518 / :519 / :550	src/wiz-spoil.c (749 lines): the obj / monster / artifact spoiler-file generators. Pure offline dev tooling that writes files; low value for a play port. Deferred entirely.
parity/ledger/wizard-debug.yaml	140	deferred	ported	All three Monte-Carlo collectors are ported AND wired: runCollectObjMonStats / runCollectPitStats / runCollectDisconnectStats, menu cases at web/src/wizard.ts:883, :886, :889	The three Monte-Carlo statistics collectors: do_cmd_wiz_collect_disconnect_ stats (L585), do_cmd_wiz_collect_obj_mon_stats (L622), do_cmd_wiz_collect_ pit_stats (L671), and their src/wiz-stats.c backends (disconnect_stats / stats_collect / pit_stats). They run thousands of level generations to gather histograms - heavy, low value for a play port. Deferred (omitted).
parity/ledger/wizard-debug.yaml	145	deferred	ported	The TEST_ROLL sampler is ported: wizStatItem (core game/wizard.ts), driven by runStatItem (web/src/wizard.ts)	do_cmd_wiz_stat_item (L2386): a TEST_ROLL = 100000 make_object rarity sampler. Same rationale as the stats collectors (a heavy Monte-Carlo sampler); deferred.
parity/ledger/wizard-debug.yaml	148	deferred	not-a-deferral	A heading introducing the shells listed under it; it states no claim of its own. And every shell it introduces is now built	The pure interactive shells, whose non-UI sub-actions ARE ported as standalone functions:
parity/ledger/wizard-debug.yaml	150	deferred	ported	The play_item shell is ported: runPlayItem (web/src/wizard.ts), menu case "play-item" at :779, with upstream's full A/K/S/R/T/C/Q submenu at :1894-1923 over the core session snapshot/restore/commit (wizPlayItemBegin / Reject / Accept, core game/wizard.ts:61-63)	do_cmd_wiz_play_item (L1596): the [a]ccept/[s]tatistics/[r]eroll/[t]weak/ [c]urse/[q]uantity/[k]nown menu that queues the sub-commands. The menu and its screen_save/get_com keypress loop are UI; the sub-actions it dispatches to are ported as standalone functions (wizRerollItem, wizTweakItem, wizCurseItem) except change_item_quantity (deferred below).
parity/ledger/wizard-debug.yaml	155	deferred	ported	wiz_display_item is ported: web/src/wizard.ts:1752, the raw property dump on its own screen with the vertically-written flag labels, and prt_binary at :1829 (one glyph per set flag, ui-output.c L291-295)	wiz_display_item (L190): the Term_clear / prt / prt_binary flag dump. Pure Term rendering.
parity/ledger/wizard-debug.yaml	157	deferred	ported	The queue-chaining shell is ported: web/src/wizard.ts:1397 with the edit_player_state cancel semantics spelled out at :1402	do_cmd_wiz_edit_player_start (L1202) / _stat (queued form): the command- queue orchestration that chains the stat/gold/exp edits with the static edit_player_state machine. The individual edits are ported (wizEditPlayerStat / wizEditPlayerGold / wizEditPlayerExp); the queue-chaining shell is UI.
parity/ledger/wizard-debug.yaml	161	deferred	ported	The free-form effect prompt is ported: web/src/wizard.ts:1338, taking effect name or index, dice, subtype, radius, other and y/x	do_cmd_wiz_perform_effect (L1524): the free-form effect prompt (name, dice, subtype, radius, other, y, x). Pure prompt UI over effect_simple, which is already reachable; not ported as a distinct action.
parity/ledger/wizard-debug.yaml	164	deferred	ported	do_cmd_wiz_change_item_quantity is ported: runChangeQuantity (web/src/wizard.ts), reached from the play-item submenu's Q/q branch at :1921. The earlier verdict rested on a grep for "changeItemQuantity", a camelCase name the port never uses	do_cmd_wiz_change_item_quantity (L484): NOT ported this slice. The action is a stack-size setter with MAX_PVAL / quiver-slot / charge-timeout scaling; it is only reached from the play_item menu (also deferred) and its limit math leans on quiver/charge helpers. Deferred with the play_item shell; low standalone value.
parity/ledger/wizard-debug.yaml	169	deferred	ported	The abandon-without-saving action is ported: web/src/wizard.ts:200 (quit("user choice")) with the CMD_WIZ_QUIT_NO_SAVE handler at :931, taking process lifetime through the shell as designed	do_cmd_wiz_quit_no_save (L2149): quit("user choice") - a process-exit action, not game state. Not ported (the shell owns process lifetime).
parity/ledger/wizard-debug.yaml	171	deferred	ported	The artifact-created registry EXISTS - ArtifactState (obj/make.ts:736) is aup_info[] with isCreated/markCreated/markSeen/markEverseen, one instance per game, serialized as artifactsCreated (session/save.ts:976, :1200, :1346) - and this exact call site marks it: core game/wizard.ts:397, makeDeps.artifacts.markCreated(art.aidx, true) inside wizCreateObjectFromArtifact	mark_artifact_created (obj-mark) in the artifact create path: the port has no artifact-created registry yet (obj/make.ts makeArtifact is a stub that always fails, as if every artifact were already generated). wizCreateObjectFromArtifact instantiates the artifact but does not record it as created; when artifact upkeep lands, this call site should mark it.
parity/ledger/wizard-debug.yaml	176	deferred	ported	All three exist: NOSCORE.JUMPING (core game/wizard.ts, asserted at game/wizard.test.ts:781 alongside NOSCORE_SCORE_INVALIDATING) and choose_profile's NOSCORE_JUMPING request with the one-shot clear at game/context.ts:494-497. The energy_use nudge remains unnecessary under the port's level-change model, which is the note's own reasoning and still holds	do_cmd_wiz_jump_level's NOSCORE_JUMPING flag, choose_profile (cave-profile selection) and the energy_use nudge: no player noscore field, no cave-profile picker, and the port's level-change model does not need the energy nudge.
parity/ledger/wizard-debug.yaml	179	deferred	ported	Every one of these has its shell half: dump_level_map at web/src/wizard.ts:1544 (get_file("level.html")), query_feature at :1601 with the wiz_hack_map red/green highlight at :1593, and peek_noise_scent at :1633 stepping depth 0..99	The map-highlight redraw halves of query_feature / query_square_flag / peek_noise_scent (wiz_hack_map + print_rel + prt_map + inkey) and the HTML file write of dump_level_map: presentation (#25) / file I/O. Only the DATA (the grids / the feature grid) is returned.
parity/ledger/wizard-debug.yaml	183	deferred	stale-doc	"Web hook: SKIPPED" no longer describes the code. packages/web/src/wizard.ts is a full wizard shell with its own menu, and the deps bundle the note says startGame does not return is reached: the menu dispatches ~40 actions across core game/wizard.ts and the effect stack	Web hook: SKIPPED. The wizard actions need the full engine deps bundle (makeDeps / the effect stack / trapDeps / monPlace), which session/game.ts builds internally and startGame does not return, and the web Player carries no noscore/options wizard toggle (packages/web/src/main.ts L487-488). Exposing a wizard hook would mean plumbing those deps out of the session assembly - not the minimal, low-ris
